bsym,CustomerID,total_amt,max_amt,min_amt,total_cnt,max_cnt,min_cnt,total_qty,max_qty,min_qty,Country,target,total_amt_grp,n_target,grp
2011-07,15646,107.60000000000001,107.60000000000001,107.60000000000001,1,7,7,24,6,1,UK,0.0,1,1,1
2011-07,15704,786.3000000000001,748.14,38.16,2,41,2,366,36,1,UK,0.0,3,1,1
2011-07,15719,433.25,433.25,433.25,1,68,68,255,25,1,UK,1.0,2,0,1
2011-07,15727,470.95,470.95,470.95,1,30,30,372,48,1,UK,1.0,2,0,1
2011-07,15737,168.20000000000002,168.20000000000002,168.20000000000002,1,10,10,74,12,2,UK,0.0,1,1,2
2011-07,15785,335.43,318.03,17.4,2,9,1,257,100,1,UK,0.0,2,1,1
2011-07,15795,610.01,610.01,610.01,1,42,42,581,36,1,UK,0.0,2,1,1
2011-07,15802,451.42,451.42,451.42,1,1,1,1,1,1,UK,0.0,2,1,1
2011-07,15819,408.33,408.33,408.33,1,24,24,225,28,2,UK,0.0,2,1,2
2011-07,15856,810.7,489.6,321.1,2,34,15,719,100,1,UK,1.0,3,0,1
2011-07,15860,120.23,120.23,120.23,1,14,14,36,9,1,UK,1.0,1,0,1
2011-07,15861,407.52,407.52,407.52,1,89,89,315,24,1,UK,0.0,2,1,1
2011-07,15889,148.0,148.0,148.0,1,25,25,65,10,1,UK,0.0,1,1,1
2011-07,15895,179.17,179.17,179.17,1,11,11,94,48,1,UK,0.0,1,1,1
2011-07,15901,110.49,110.49,110.49,1,24,24,209,58,1,UK,0.0,1,1,1
2011-07,15920,167.5,98.06,2.37,4,31,1,99,12,1,UK,0.0,1,1,1
2011-07,15939,390.97999999999996,212.18,178.79999999999998,2,4,4,266,72,12,UK,1.0,2,0,3
2011-07,16013,2244.24,1305.6,241.92,3,3,1,1000,512,32,UK,1.0,3,0,3
2011-07,16027,150.85,150.85,150.85,1,5,5,195,144,1,UK,0.0,1,1,1
2011-07,16029,2170.08,648.72,438.0,4,4,2,1024,200,24,UK,1.0,3,0,3
2011-07,16041,2739.8,2064.8,675.0,2,4,1,1044,720,32,UK,0.0,3,1,3
2011-07,16054,783.9,783.9,783.9,1,70,70,380,32,1,UK,0.0,3,1,1
2011-07,16091,157.81,157.81,157.81,1,8,8,71,12,3,UK,0.0,1,1,2
2011-07,16103,351.14,351.14,351.14,1,8,8,126,36,4,UK,0.0,2,1,2
2011-07,16107,318.8,318.8,318.8,1,3,3,88,50,6,UK,1.0,2,0,3
2011-07,16112,59.599999999999994,36.56,23.04,2,4,2,232,96,8,UK,0.0,1,1,3
2011-07,16133,796.4399999999999,421.44,375.0,2,12,9,620,144,4,UK,1.0,3,0,2
2011-07,16145,309.07,309.07,309.07,1,20,20,318,48,2,UK,1.0,2,0,2
2011-07,16146,75.0,75.0,75.0,1,1,1,60,60,60,UK,0.0,1,1,3
2011-07,16161,469.90000000000003,469.90000000000003,469.90000000000003,1,26,26,232,10,3,UK,0.0,2,1,2
2011-07,16180,1885.1,1885.1,1885.1,1,24,24,1104,100,6,UK,1.0,3,0,3
2011-07,16224,322.67,322.67,322.67,1,22,22,313,48,3,UK,0.0,2,1,2
2011-07,16232,358.57,358.57,358.57,1,12,12,207,60,6,UK,0.0,2,1,3
2011-07,16255,736.08,438.76,297.32,2,43,43,541,96,1,UK,0.0,3,1,1
2011-07,16265,750.9,750.9,750.9,1,34,34,346,24,2,UK,1.0,3,0,2
2011-07,16283,198.56,198.56,198.56,1,31,31,235,25,1,UK,1.0,1,0,1
2011-07,16398,535.85,535.85,535.85,1,19,19,255,100,1,UK,0.0,2,1,1
2011-07,16447,255.91,255.91,255.91,1,34,34,221,48,1,UK,0.0,1,1,1
2011-07,16523,799.25,484.40000000000003,314.85,2,11,7,343,30,4,UK,1.0,3,0,2
2011-07,16557,101.15,101.15,101.15,1,6,6,13,4,1,UK,0.0,1,1,1
2011-07,16592,693.35,668.39,24.96,2,43,2,629,24,3,UK,0.0,3,1,2
2011-07,16609,722.42,375.13,347.29,2,23,21,422,72,1,UK,0.0,3,1,1
2011-07,16616,210.10000000000002,210.10000000000002,210.10000000000002,1,11,11,110,24,2,UK,0.0,1,1,2
2011-07,16745,513.48,513.48,513.48,1,25,25,408,48,1,UK,1.0,2,0,1
2011-07,16794,222.13,222.13,222.13,1,51,51,263,50,1,UK,1.0,1,0,1
2011-07,16813,422.85,245.44,177.41,2,55,47,613,288,1,UK,1.0,2,0,1
2011-07,16829,197.22,197.22,197.22,1,11,11,99,25,2,UK,0.0,1,1,2
2011-07,16837,97.0,97.0,97.0,1,4,4,20,8,2,UK,0.0,1,1,2
2011-07,16843,1629.68,1024.44,69.72,3,53,3,2564,108,8,UK,0.0,3,1,3
2011-07,16877,111.23,111.23,111.23,1,24,24,69,25,1,UK,0.0,1,1,1
2011-07,16899,162.63,162.63,162.63,1,27,27,86,12,1,UK,0.0,1,1,1
2011-07,16912,392.72,327.32,65.4,2,10,4,112,24,2,UK,0.0,2,1,2
2011-07,16929,229.14000000000001,229.14000000000001,229.14000000000001,1,15,15,200,24,8,UK,1.0,1,0,3
2011-07,16931,654.68,272.26,115.61,3,55,34,471,36,1,UK,1.0,3,0,1
2011-07,16945,308.71000000000004,308.71000000000004,308.71000000000004,1,18,18,158,24,3,UK,1.0,2,0,2
2011-07,16985,663.18,663.18,663.18,1,12,12,206,64,2,UK,0.0,3,1,2
2011-07,17024,31.25,31.25,31.25,1,1,1,25,25,25,UK,0.0,1,1,3
2011-07,17031,225.95,225.95,225.95,1,13,13,125,10,5,UK,0.0,1,1,3
2011-07,17040,449.73,449.73,449.73,1,15,15,181,25,1,UK,0.0,2,1,1
2011-07,17049,694.57,694.57,694.57,1,41,41,291,12,2,UK,1.0,3,0,2
2011-07,17068,425.95,239.0,16.5,3,13,1,223,10,3,UK,1.0,2,0,2
2011-07,17107,2215.25,2215.25,2215.25,1,64,64,581,96,1,UK,0.0,3,1,1
2011-07,17123,345.29999999999995,345.29999999999995,345.29999999999995,1,9,9,246,96,12,UK,0.0,2,1,3
2011-07,17160,1038.06,566.84,471.22,2,32,31,914,48,1,UK,1.0,3,0,1
2011-07,17173,462.78,462.78,462.78,1,12,12,116,12,6,UK,1.0,2,0,3
2011-07,17229,157.71,157.71,157.71,1,32,32,108,12,1,UK,0.0,1,1,1
2011-07,17243,421.22,261.02,160.2,2,21,11,188,25,1,UK,1.0,2,0,1
2011-07,17265,172.17,172.17,172.17,1,46,46,175,20,1,UK,0.0,1,1,1
2011-07,17266,113.06,113.06,113.06,1,17,17,27,6,1,UK,0.0,1,1,1
2011-07,17287,202.07,202.07,202.07,1,27,27,110,22,1,UK,0.0,1,1,1
2011-07,17306,1037.44,611.24,426.2,2,4,2,1172,432,36,UK,1.0,3,0,3
2011-07,17314,202.87,202.87,202.87,1,8,8,129,40,3,UK,0.0,1,1,2
2011-07,17337,32.95,32.95,32.95,1,2,2,25,24,1,UK,0.0,1,1,1
2011-07,17338,596.33,596.33,596.33,1,73,73,330,24,1,UK,1.0,2,0,1
2011-07,17340,1195.12,1180.12,15.0,2,46,1,466,24,2,UK,1.0,3,0,2
2011-07,17341,265.68,251.18,14.5,2,20,1,197,48,1,UK,0.0,1,1,1
2011-07,17373,142.05,142.05,142.05,1,11,11,111,24,1,UK,0.0,1,1,1
2011-07,17381,1488.16,1236.48,251.68,2,5,3,1976,576,20,UK,1.0,3,0,3
2011-07,17388,189.82999999999998,189.82999999999998,189.82999999999998,1,11,11,59,18,1,UK,0.0,1,1,1
2011-07,17396,4404.3,1960.7999999999997,18.0,5,5,1,999,144,1,UK,0.0,3,1,1
2011-07,17404,6458.68,3633.58,2825.1,2,24,20,5809,576,1,ETC,1.0,3,0,1
2011-07,17422,293.07,293.07,293.07,1,19,19,321,48,6,UK,0.0,1,1,3
2011-07,17464,289.96000000000004,289.96000000000004,289.96000000000004,1,9,9,220,144,3,UK,0.0,1,1,2
2011-07,17511,7590.01,5433.57,2156.44,2,50,36,4739,300,1,UK,1.0,3,0,1
2011-07,17522,124.71,124.71,124.71,1,8,8,183,48,1,UK,0.0,1,1,1
2011-07,17554,772.43,772.43,772.43,1,49,49,747,150,1,UK,1.0,3,0,1
2011-07,17560,219.78,219.78,219.78,1,6,6,164,64,2,UK,0.0,1,1,2
2011-07,17567,461.08,461.08,461.08,1,7,7,364,96,12,UK,0.0,2,1,3
2011-07,17571,201.25,201.25,201.25,1,28,28,236,28,1,UK,0.0,1,1,1
2011-07,17576,263.38,263.38,263.38,1,31,31,164,36,1,UK,1.0,1,0,1
2011-07,17581,361.34,298.74,62.6,2,18,5,421,48,3,UK,1.0,2,0,2
2011-07,17589,631.65,631.65,631.65,1,55,55,489,72,1,UK,0.0,3,1,1
2011-07,17644,356.45,316.85,39.599999999999994,2,9,2,159,48,2,UK,1.0,2,0,2
2011-07,17649,868.49,868.49,868.49,1,52,52,399,24,1,UK,0.0,3,1,1
2011-07,17671,311.82,311.82,311.82,1,16,16,213,25,4,UK,0.0,2,1,2
2011-07,17677,1729.3500000000001,1682.5900000000001,17.0,3,26,1,1031,100,2,UK,1.0,3,0,2
2011-07,17695,411.74,411.74,411.74,1,17,17,421,96,4,UK,0.0,2,1,2
2011-07,17696,802.1800000000001,402.08000000000004,400.1,2,29,13,455,25,1,UK,1.0,3,0,1
2011-07,17705,302.5,167.5,135.0,2,9,9,188,25,2,UK,1.0,1,0,2
2011-07,17706,2665.36,2204.36,184.2,3,72,11,1110,36,2,UK,1.0,3,0,2
2011-07,17738,791.57,585.62,205.95,2,25,11,419,32,2,UK,0.0,3,1,2
2011-07,17754,310.82,310.82,310.82,1,13,13,496,108,6,UK,0.0,2,1,3
2011-07,17757,150.75,150.75,150.75,1,23,23,64,10,1,UK,1.0,1,0,1
2011-07,17779,323.09,323.09,323.09,1,34,34,248,24,1,UK,0.0,2,1,1
2011-07,17787,149.02,149.02,149.02,1,15,15,67,8,1,UK,0.0,1,1,1
2011-07,17800,240.65,124.9,115.75,2,20,8,152,20,1,UK,1.0,1,0,1
2011-07,17866,329.65,329.65,329.65,1,9,9,174,60,3,UK,0.0,2,1,2
2011-07,17867,353.43,232.05,121.38000000000001,2,2,1,81,42,2,UK,0.0,2,1,2
2011-07,17926,185.56,185.56,185.56,1,10,10,172,48,2,UK,0.0,1,1,2
2011-07,17931,111.16000000000001,111.16000000000001,111.16000000000001,1,15,15,85,66,1,UK,0.0,1,1,1
2011-07,17939,99.14,99.14,99.14,1,12,12,40,12,1,UK,0.0,1,1,1
2011-07,17966,310.93,168.95,141.98,2,38,11,496,50,1,UK,0.0,2,1,1
2011-07,18041,109.01,109.01,109.01,1,23,23,50,10,1,UK,1.0,1,0,1
2011-07,18061,213.70000000000002,213.70000000000002,213.70000000000002,1,5,5,42,12,6,UK,1.0,1,0,3
2011-07,18101,110.23,110.23,110.23,1,13,13,25,6,1,UK,0.0,1,1,1
2011-07,18109,544.8199999999999,408.21999999999997,136.60000000000002,2,16,6,507,432,1,UK,1.0,2,0,1
2011-07,18121,653.3,630.05,23.25,2,28,2,438,30,1,UK,0.0,3,1,1
2011-07,18150,185.70000000000002,185.70000000000002,185.70000000000002,1,12,12,96,12,4,UK,0.0,1,1,2
2011-07,18161,224.94,224.94,224.94,1,9,9,70,24,2,UK,0.0,1,1,2
2011-07,18172,589.72,326.4,263.32,2,11,1,292,128,4,UK,1.0,2,0,2
2011-07,18203,160.42000000000002,160.42000000000002,160.42000000000002,1,19,19,43,8,1,UK,0.0,1,1,1
2011-07,18236,171.45000000000002,171.45000000000002,171.45000000000002,1,9,9,82,25,2,UK,1.0,1,0,2
2011-07,18263,503.8,503.8,503.8,1,30,30,720,48,10,UK,0.0,2,1,3
2011-07,18272,753.66,753.66,753.66,1,37,37,392,36,2,UK,1.0,3,0,2
2011-08,12360,534.7,534.7,534.7,1,30,30,240,12,2,ETC,0.0,2,1,2
2011-08,12421,231.76,231.76,231.76,1,11,11,158,24,2,ETC,0.0,1,1,2
2011-08,12423,198.98,198.98,198.98,1,12,12,149,24,3,ETC,0.0,1,1,2
2011-08,12431,608.76,608.76,608.76,1,10,10,374,288,4,ETC,0.0,2,1,2
2011-08,12464,190.1,190.1,190.1,1,4,4,14,4,3,ETC,0.0,1,1,2
2011-08,12471,1740.82,1127.02,83.58,3,23,5,856,96,2,ETC,1.0,3,0,2
2011-08,12473,514.06,514.06,514.06,1,30,30,321,36,2,ETC,0.0,2,1,2
2011-08,12477,4257.0599999999995,4257.0599999999995,4257.0599999999995,1,90,90,1151,96,2,ETC,0.0,3,1,2
2011-08,12484,1381.99,1241.99,140.0,2,117,1,803,60,1,ETC,0.0,3,1,1
2011-08,12492,126.39000000000001,126.39000000000001,126.39000000000001,1,9,9,69,25,1,ETC,0.0,1,1,1
2011-08,12500,378.0,378.0,378.0,1,5,5,289,72,1,ETC,0.0,2,1,1
2011-08,12513,612.29,612.29,612.29,1,35,35,462,25,3,ETC,0.0,2,1,2
2011-08,12518,324.83,324.83,324.83,1,18,18,187,24,2,ETC,1.0,2,0,2
2011-08,12530,416.65,416.65,416.65,1,19,19,273,72,2,ETC,0.0,2,1,2
2011-08,12534,1089.18,1089.18,1089.18,1,63,63,651,25,1,ETC,0.0,3,1,1
2011-08,12553,400.21999999999997,400.21999999999997,400.21999999999997,1,22,22,236,48,2,ETC,0.0,2,1,2
2011-08,12562,650.0,650.0,650.0,1,29,29,323,48,3,ETC,1.0,3,0,2
2011-08,12567,851.06,851.06,851.06,1,39,39,406,48,2,ETC,1.0,3,0,2
2011-08,12583,243.1,243.1,243.1,1,11,11,171,24,1,ETC,1.0,1,0,1
2011-08,12593,182.1,96.3,85.8,2,5,5,106,12,10,ETC,0.0,1,1,3
2011-08,12594,721.95,721.95,721.95,1,22,22,521,72,8,ETC,0.0,3,1,3
2011-08,12610,1256.25,946.75,309.5,2,54,18,625,25,1,ETC,0.0,3,1,1
2011-08,12676,169.10000000000002,169.10000000000002,169.10000000000002,1,6,6,83,24,1,ETC,1.0,1,0,1
2011-08,12678,1475.44,1330.44,145.0,2,10,1,821,288,1,ETC,1.0,3,0,1
2011-08,12704,771.36,410.55,360.81,2,20,17,308,24,1,ETC,1.0,3,0,1
2011-08,12722,626.73,580.08,46.65,2,29,2,403,32,1,ETC,1.0,3,0,1
2011-08,12747,301.70000000000005,301.70000000000005,301.70000000000005,1,7,7,62,24,2,UK,0.0,1,1,2
2011-08,12823,229.5,229.5,229.5,1,1,1,30,30,30,UK,1.0,1,0,3
2011-08,12839,330.44,330.44,330.44,1,20,20,218,24,6,UK,1.0,2,0,3
2011-08,12885,645.35,645.35,645.35,1,39,39,346,25,1,UK,0.0,3,1,1
2011-08,12901,780.0,780.0,780.0,1,5,5,1288,600,40,UK,1.0,3,0,3
2011-08,12919,182.65,182.65,182.65,1,4,4,63,24,3,UK,0.0,1,1,2
2011-08,12971,715.1600000000001,239.90000000000003,83.10000000000001,5,4,2,584,100,6,UK,1.0,3,0,3
2011-08,12991,303.56,303.56,303.56,1,22,22,361,50,4,UK,0.0,1,1,2
2011-08,12993,197.1,197.1,197.1,1,12,12,112,12,4,UK,0.0,1,1,2
2011-08,13000,76.32000000000001,76.32000000000001,76.32000000000001,1,1,1,72,72,72,UK,0.0,1,1,3
2011-08,13013,449.66,255.15,194.51,2,15,10,176,12,3,UK,1.0,2,0,2
2011-08,13016,425.25,425.25,425.25,1,28,28,315,24,1,UK,1.0,2,0,1
2011-08,13023,336.40000000000003,336.40000000000003,336.40000000000003,1,20,20,159,36,2,UK,0.0,2,1,2
2011-08,13048,435.13,435.13,435.13,1,29,29,294,24,2,UK,0.0,2,1,2
2011-08,13075,919.61,919.61,919.61,1,22,22,485,40,3,UK,0.0,3,1,2
2011-08,13078,1100.64,665.9,434.74,2,21,17,536,160,2,UK,1.0,3,0,2
2011-08,13098,2660.2,2022.6,637.6,2,35,18,1746,100,4,UK,1.0,3,0,2
2011-08,13139,540.9200000000001,540.9200000000001,540.9200000000001,1,16,16,268,30,2,UK,1.0,2,0,2
2011-08,13158,305.34000000000003,305.34000000000003,305.34000000000003,1,17,17,190,20,4,UK,1.0,2,0,2
2011-08,13184,187.11,178.82,8.29,2,21,3,219,25,1,UK,0.0,1,1,1
2011-08,13198,489.86,489.86,489.86,1,32,32,388,48,4,UK,0.0,2,1,2
2011-08,13200,319.32,319.32,319.32,1,14,14,249,72,6,UK,1.0,2,0,3
2011-08,13209,595.26,595.26,595.26,1,39,39,524,60,1,UK,0.0,2,1,1
2011-08,13236,439.23,439.23,439.23,1,21,21,168,24,1,UK,0.0,2,1,1
2011-08,13269,315.68,315.68,315.68,1,15,15,295,96,4,UK,1.0,2,0,2
2011-08,13301,137.19,137.19,137.19,1,16,16,75,12,1,UK,0.0,1,1,1
2011-08,13307,15.0,15.0,15.0,1,1,1,4,4,4,UK,0.0,1,1,2
2011-08,13384,583.24,583.24,583.24,1,20,20,396,60,6,UK,1.0,2,0,3
2011-08,13397,247.72,247.72,247.72,1,2,2,58,48,10,UK,1.0,1,0,3
2011-08,13402,312.95,312.95,312.95,1,22,22,289,24,3,UK,0.0,2,1,2
2011-08,13408,2087.98,601.88,66.0,6,16,1,1211,160,2,UK,1.0,3,0,2
2011-08,13418,263.19,263.19,263.19,1,15,15,298,80,6,UK,1.0,1,0,3
2011-08,13437,362.52000000000004,362.52000000000004,362.52000000000004,1,19,19,131,24,2,UK,1.0,2,0,2
2011-08,13470,115.5,115.5,115.5,1,7,7,70,10,10,UK,1.0,1,0,3
2011-08,13500,326.4,326.4,326.4,1,20,20,128,12,2,UK,0.0,2,1,2
2011-08,13513,205.1,205.1,205.1,1,10,10,109,48,1,UK,0.0,1,1,1
2011-08,13517,510.32,510.32,510.32,1,32,32,266,24,2,UK,0.0,2,1,2
2011-08,13524,161.16000000000003,161.16000000000003,161.16000000000003,1,6,6,57,12,1,UK,1.0,1,0,1
2011-08,13552,483.82,463.90000000000003,19.919999999999998,2,13,1,240,48,4,UK,1.0,2,0,2
2011-08,13571,167.26,167.26,167.26,1,31,31,167,16,1,UK,1.0,1,0,1
2011-08,13630,301.92,301.92,301.92,1,4,4,258,144,12,UK,1.0,1,0,3
2011-08,13636,105.1,105.1,105.1,1,6,6,36,12,2,UK,0.0,1,1,2
2011-08,13668,431.11,431.11,431.11,1,32,32,345,48,1,UK,0.0,2,1,1
2011-08,13720,247.35,247.35,247.35,1,13,13,101,12,3,UK,0.0,1,1,2
2011-08,13752,193.25,193.25,193.25,1,10,10,81,48,1,UK,0.0,1,1,1
2011-08,13756,321.5,321.5,321.5,1,12,12,398,72,8,UK,1.0,2,0,3
2011-08,13767,1290.32,480.6,385.88,3,13,10,525,48,3,UK,1.0,3,0,2
2011-08,13778,178.7,178.7,178.7,1,9,9,70,24,3,UK,0.0,1,1,2
2011-08,13791,579.0,579.0,579.0,1,4,4,500,200,100,UK,0.0,2,1,3
2011-08,13805,500.24,500.24,500.24,1,6,6,728,192,96,UK,0.0,2,1,3
2011-08,13850,1595.48,1595.48,1595.48,1,93,93,944,24,2,UK,0.0,3,1,2
2011-08,13854,322.32,322.32,322.32,1,4,4,40,12,8,UK,1.0,2,0,3
2011-08,13870,812.16,812.16,812.16,1,16,16,340,80,4,UK,0.0,3,1,2
2011-08,13871,430.35,430.35,430.35,1,25,25,151,12,2,UK,1.0,2,0,2
2011-08,13890,310.76,310.76,310.76,1,19,19,178,24,3,UK,0.0,2,1,2
2011-08,13901,442.89,442.89,442.89,1,23,23,383,48,3,UK,1.0,2,0,2
2011-08,13908,630.5,630.5,630.5,1,24,24,361,120,1,UK,1.0,3,0,1
2011-08,13919,213.15,213.15,213.15,1,16,16,338,25,1,ETC,0.0,1,1,1
2011-08,13928,121.25,121.25,121.25,1,8,8,67,12,2,UK,0.0,1,1,2
2011-08,13933,307.8,307.8,307.8,1,9,9,92,12,6,UK,0.0,2,1,3
2011-08,13971,704.92,373.65999999999997,331.26,2,24,17,460,48,2,UK,0.0,3,1,2
2011-08,13975,360.9,360.9,360.9,1,74,74,311,36,1,UK,0.0,2,1,1
2011-08,13985,1170.3600000000001,407.38,371.3,3,26,21,611,12,4,UK,1.0,3,0,2
2011-08,13993,219.0,219.0,219.0,1,2,2,49,48,1,UK,1.0,1,0,1
2011-08,13999,334.34,334.34,334.34,1,19,19,222,36,4,UK,1.0,2,0,2
2011-08,14006,300.1,300.1,300.1,1,10,10,194,100,10,UK,0.0,1,1,3
2011-08,14030,222.48,222.48,222.48,1,33,33,210,24,1,UK,1.0,1,0,1
2011-08,14051,742.8000000000001,742.8000000000001,742.8000000000001,1,4,4,128,48,20,UK,1.0,3,0,3
2011-08,14056,687.08,305.63,6.300000000000001,4,45,1,344,24,1,UK,1.0,3,0,1
2011-08,14062,1708.68,1708.68,1708.68,1,8,8,500,120,20,UK,1.0,3,0,3
2011-08,14076,118.67,118.67,118.67,1,43,43,79,12,1,UK,0.0,1,1,1
2011-08,14079,375.1,375.1,375.1,1,12,12,301,100,1,UK,0.0,2,1,1
2011-08,14099,349.02000000000004,349.02000000000004,349.02000000000004,1,27,27,191,18,1,UK,0.0,2,1,1
2011-08,14108,291.33,291.33,291.33,1,16,16,209,25,2,UK,0.0,1,1,2
2011-08,14116,319.97,319.97,319.97,1,17,17,162,24,3,UK,1.0,2,0,2
2011-08,14127,257.48,257.48,257.48,1,15,15,124,12,2,UK,0.0,1,1,2
2011-08,14132,640.04,338.12,301.92,2,18,14,436,40,4,UK,1.0,3,0,2
2011-08,14141,285.16,285.16,285.16,1,16,16,140,24,1,UK,1.0,1,0,1
2011-08,14189,429.43,429.43,429.43,1,27,27,345,24,3,UK,1.0,2,0,2
2011-08,14196,335.52,335.52,335.52,1,6,6,142,64,2,UK,0.0,2,1,2
2011-08,14262,309.5,309.5,309.5,1,20,20,184,20,2,UK,1.0,2,0,2
2011-08,14265,278.13,278.13,278.13,1,16,16,59,12,1,ETC,0.0,1,1,1
2011-08,14331,79.0,79.0,79.0,1,4,4,16,4,4,UK,0.0,1,1,2
2011-08,14344,117.3,117.3,117.3,1,22,22,39,5,1,UK,0.0,1,1,1
2011-08,14401,938.9599999999999,326.44,302.5,3,17,15,1399,96,1,UK,1.0,3,0,1
2011-08,14415,364.26,364.26,364.26,1,21,21,194,24,2,UK,1.0,2,0,2
2011-08,14462,252.62,252.62,252.62,1,15,15,108,48,1,UK,1.0,1,0,1
2011-08,14495,40.599999999999994,40.599999999999994,40.599999999999994,1,2,2,22,12,10,UK,0.0,1,1,3
2011-08,14498,360.09,360.09,360.09,1,45,45,239,32,1,UK,0.0,2,1,1
2011-08,14500,51.0,51.0,51.0,1,1,1,4,4,4,UK,1.0,1,0,2
2011-08,14513,138.24,138.24,138.24,1,1,1,192,192,192,UK,0.0,1,1,3
2011-08,14523,241.09,241.09,241.09,1,12,12,251,72,1,UK,0.0,1,1,1
2011-08,14525,888.25,663.61,224.64,2,40,10,661,48,1,UK,0.0,3,1,1
2011-08,14530,460.43,460.43,460.43,1,33,33,171,32,1,UK,1.0,2,0,1
2011-08,14535,799.94,799.94,799.94,1,97,97,506,100,1,UK,0.0,3,1,1
2011-08,14562,245.32,245.32,245.32,1,30,30,158,17,1,UK,1.0,1,0,1
2011-08,14639,754.1,534.34,219.76,2,30,15,278,16,1,UK,0.0,3,1,1
2011-08,14646,40327.81,19150.66,0.0,8,119,1,29876,480,1,ETC,1.0,3,0,1
2011-08,14680,2388.2,2388.2,2388.2,1,17,17,1324,300,2,UK,1.0,3,0,2
2011-08,14688,423.3,423.3,423.3,1,26,26,261,20,4,UK,1.0,2,0,2
2011-08,14709,1004.5,546.9,457.6,2,21,14,502,20,10,UK,1.0,3,0,3
2011-08,14712,115.72,115.72,115.72,1,7,7,102,48,1,UK,1.0,1,0,1
2011-08,14720,155.8,155.8,155.8,1,9,9,40,12,2,UK,1.0,1,0,2
2011-08,14735,122.28,122.28,122.28,1,4,4,84,48,12,UK,1.0,1,0,3
2011-08,14768,133.20000000000002,133.20000000000002,133.20000000000002,1,4,4,40,18,4,UK,0.0,1,1,2
2011-08,14825,132.05,132.05,132.05,1,6,6,47,10,3,UK,1.0,1,0,2
2011-08,14834,185.61,185.61,185.61,1,10,10,99,16,3,UK,1.0,1,0,2
2011-08,14849,813.71,509.08,304.63,2,25,20,691,48,2,UK,1.0,3,0,2
2011-08,14901,325.07,165.43,159.64,2,14,8,203,24,1,UK,1.0,2,0,1
2011-08,14948,13.2,13.2,13.2,1,1,1,8,8,8,UK,1.0,1,0,3
2011-08,14972,114.77,114.77,114.77,1,18,18,28,3,1,UK,0.0,1,1,1
2011-08,15005,429.49,237.21,192.28,2,53,45,351,36,1,UK,1.0,2,0,1
2011-08,15023,670.88,670.88,670.88,1,37,37,165,32,1,UK,0.0,3,1,1
2011-08,15033,283.53000000000003,246.64000000000001,36.89,2,34,14,144,18,1,UK,0.0,1,1,1
2011-08,15046,943.07,943.07,943.07,1,29,29,675,160,1,UK,1.0,3,0,1
2011-08,15048,67.23,67.23,67.23,1,19,19,50,24,1,UK,0.0,1,1,1
2011-08,15061,913.3,913.3,913.3,1,13,13,580,120,10,UK,1.0,3,0,3
2011-08,15093,630.42,630.42,630.42,1,14,14,342,144,8,UK,0.0,3,1,3
2011-08,15110,206.9,206.9,206.9,1,10,10,52,12,1,UK,0.0,1,1,1
2011-08,15117,363.33,363.33,363.33,1,27,27,415,25,1,UK,0.0,2,1,1
2011-08,15129,696.0,390.0,306.0,2,9,1,206,72,2,UK,0.0,3,1,2
2011-08,15140,600.66,566.76,33.9,2,16,2,365,48,4,UK,1.0,2,0,2
2011-08,15144,506.90000000000003,506.90000000000003,506.90000000000003,1,14,14,194,24,10,UK,1.0,2,0,3
2011-08,15150,1958.73,1654.31,304.42,2,103,18,1336,48,1,UK,1.0,3,0,1
2011-08,15152,1011.87,399.6,303.21,3,20,14,442,24,2,UK,1.0,3,0,2
2011-08,15187,99.60000000000001,99.60000000000001,99.60000000000001,1,1,1,24,24,24,UK,1.0,1,0,3
2011-08,15189,2405.7,1284.1200000000001,188.1,4,10,3,786,96,2,UK,1.0,3,0,2
2011-08,15198,107.64,107.64,107.64,1,5,5,64,24,4,UK,1.0,1,0,2
2011-08,15201,330.99,301.41,29.58,2,12,2,255,96,3,UK,1.0,2,0,2
2011-08,15232,301.7,301.7,301.7,1,13,13,314,30,6,UK,0.0,1,1,3
2011-08,15254,300.36,300.36,300.36,1,18,18,275,72,3,UK,0.0,1,1,2
2011-08,15290,902.72,526.22,35.400000000000006,3,15,1,320,36,2,UK,1.0,3,0,2
2011-08,15311,3282.07,1964.85,138.68,6,86,4,2136,100,1,UK,1.0,3,0,1
2011-08,15356,301.92,301.92,301.92,1,43,43,180,9,1,UK,1.0,1,0,1
2011-08,15358,710.2,710.2,710.2,1,49,49,707,192,3,UK,1.0,3,0,2
2011-08,15376,334.85,334.85,334.85,1,43,43,162,8,2,UK,0.0,2,1,2
2011-08,15400,152.4,85.2,67.2,2,3,1,104,48,12,UK,1.0,1,0,3
2011-08,15469,304.3,304.3,304.3,1,16,16,128,24,2,UK,0.0,1,1,2
2011-08,15581,2958.34,2500.0,208.34,3,1,1,4,1,1,UK,0.0,3,1,1
2011-08,15582,237.9,237.9,237.9,1,14,14,152,25,4,UK,0.0,1,1,2
2011-08,15596,16.9,16.9,16.9,1,2,2,2,1,1,UK,0.0,1,1,1
2011-08,15606,303.22,303.22,303.22,1,8,8,118,48,4,UK,0.0,1,1,2
2011-08,15608,285.68,285.68,285.68,1,18,18,230,36,2,UK,0.0,1,1,2
2011-08,15611,400.47,385.47,15.0,2,9,1,152,96,1,UK,1.0,2,0,1
2011-08,15624,68.10000000000001,68.10000000000001,68.10000000000001,1,3,3,22,12,4,UK,0.0,1,1,2
